Symbol,replaced_SMILES,CXSMILES,Monomer_Type,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Mono33,O=C(O)CNCN1CCOCC1,[*]N(CC([*])=O)CN1CCOCC1 |$_R1;;;;_R2;;;;;;;;$|,Backbone,10.17207467,0.511267007,10.17207467,0.511267007,0.530462414,172.228,156.1,172.1211778,70,0,0.133513966,-0.378791006,0.378791006,0.133513966,1.5,2.166666667,2.75,16.47753034,10.43012608,2.106840631,-2.293414836,1.964266116,-2.426494067,5.512842775,-0.108743055,2.145508694,135.01955,8.811554788,7.530914728,7.530914728,5.825698503,4.249653246,4.249653246,3.077130963,3.077130963,1.931335439,1.931335439,1.268981772,1.268981772,-0.45,585.3846826,9.636580087,5.240595172,3.297688383,73.08274935,9.531400138,6.286160523,0.0,0.0,0.0,0.0,9.799819462,0.0,0.0,0.0,0.0,7.047671983,13.08951281,26.42721152,9.531400138,6.286160523,0.0,9.799819462,0.0,0.0,46.56439632,0.0,0,0.0,0.0,0.0,0.0,0.0,62.6503763,9.531400138,0.0,0.0,0.0,0.0,0.0,0,32.78,0.0,4.794537184,0,0.0,6.544756406,39.25812845,0.0,0.0,11.94758171,4.899909731,4.736862954,5.211517306,0.0,14.45513023,0.0,0.0,0.0,0.0,0.930998441,4.954077381,1.948276644,0.875,12,0,4,0,1,1,0,0,0,4,0,4,4,0,1,1,1,-0.5932,45.953,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono34,CC(C)OCCCNCC(=O)O,CC(C)OCCCN([*])CC([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone,10.08328013,0.306830646,10.08328013,0.306830646,0.423546261,173.256,154.104,173.1415788,72,0,0.133465044,-0.378747237,0.378747237,0.133465044,1.5,2.166666667,2.666666667,16.48410001,10.37652855,1.967659854,-2.129728921,1.913562401,-2.226281296,5.512886159,-0.10819268,3.129966123,115.0961628,9.397341225,8.24683784,8.24683784,5.66390246,4.402697612,4.402697612,3.202008973,3.202008973,1.521565825,1.521565825,0.872029918,0.872029918,-0.41,351.1078403,11.59,7.250472381,7.694275287,74.69368894,9.531400138,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,27.315968,13.15163837,12.64872279,9.531400138,6.286160523,0.0,4.899909731,0.0,26.37226241,26.74406676,0.0,0,0.0,0.0,0.0,0.0,0.0,44.0341034,9.531400138,0.0,20.26829602,0.0,0.0,0.0,0,29.54,0.0,4.794537184,0,0.0,12.64872279,25.85862052,0.0,0.0,25.79505611,0.0,4.736862954,5.355369189,0.0,12.06610421,0.0,0.0,0.0,0.0,2.215385068,6.262174981,1.934299887,0.888888889,12,0,3,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0.9322,49.266,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ala(indol-2-yl),N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)O,[*]N[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,10.67924572,-0.112905329,10.67924572,0.112905329,0.73783099,202.257,188.145,202.1106131,78,0,0.136784868,-0.358332161,0.358332161,0.136784868,1.466666667,2.266666667,2.933333333,16.13020269,10.15056145,2.06794246,-2.053877815,2.147734795,-2.284199509,5.798985578,-0.10898397,2.247979238,428.3449882,10.67336211,8.656806956,8.656806956,7.3300298,5.024212948,5.024212948,3.617201539,3.617201539,2.560633012,2.560633012,1.698571946,1.698571946,-1.61,4377.67313,9.926624683,4.275265955,2.074803633,88.49338081,15.09530431,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910121,24.56663033,17.63145034,6.041840829,4.794537184,17.18908546,0.0,10.30076712,0.0,12.46266245,7.047671983,36.02576334,0,0.0,5.316788604,0.0,0.0,0.0,24.35965186,11.21535881,0.0,5.693927995,30.33183534,0.0,10.90292493,0,44.89,0.0,4.794537184,0,6.041840829,6.420821623,17.49678924,5.386224214,7.047671983,18.19910121,22.43350126,0.0,0.0,0.0,13.97503275,4.14469246,2.204538927,0.0,10.07662116,1.639074074,0.0,1.793373961,0.25,15,2,3,0,0,0,1,1,2,2,2,3,4,0,0,0,2,1.4973,60.9144,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dAla(indol-2-yl),N[C@H](Cc1cc2ccccc2[nH]1)C(=O)O,[*]N[C@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,10.67924572,-0.112905329,10.67924572,0.112905329,0.73783099,202.257,188.145,202.1106131,78,0,0.136784868,-0.358332161,0.358332161,0.136784868,1.466666667,2.266666667,2.933333333,16.13020269,10.15056145,2.06794246,-2.053877815,2.147734795,-2.284199509,5.798985578,-0.10898397,2.247979238,428.3449882,10.67336211,8.656806956,8.656806956,7.3300298,5.024212948,5.024212948,3.617201539,3.617201539,2.560633012,2.560633012,1.698571946,1.698571946,-1.61,4377.67313,9.926624683,4.275265955,2.074803633,88.49338081,15.09530431,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910121,24.56663033,17.63145034,6.041840829,4.794537184,17.18908546,0.0,10.30076712,0.0,12.46266245,7.047671983,36.02576334,0,0.0,5.316788604,0.0,0.0,0.0,24.35965186,11.21535881,0.0,5.693927995,30.33183534,0.0,10.90292493,0,44.89,0.0,4.794537184,0,6.041840829,6.420821623,17.49678924,5.386224214,7.047671983,18.19910121,22.43350126,0.0,0.0,0.0,13.97503275,4.14469246,2.204538927,0.0,10.07662116,1.639074074,0.0,1.793373961,0.25,15,2,3,0,0,0,1,1,2,2,2,3,4,0,0,0,2,1.4973,60.9144,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K,NCCCC[C@H](N)C(=O)O,[*]N[C@@H](CCCCN)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,10.3216932,0.048014928,10.3216932,0.048014928,0.409547107,158.245,140.101,158.1419132,66,0,0.136384973,-0.319752114,0.319752114,0.136384973,1.363636364,2.090909091,2.545454545,16.1301898,10.12590855,2.008164996,-2.067634504,1.96600971,-2.260563762,5.566706626,-0.109146215,3.139757091,96.09284782,8.527097737,7.391375954,7.391375954,5.346065215,4.119512409,4.119512409,2.630586277,2.630586277,1.726962313,1.726962313,0.946447796,0.946447796,-0.41,279.2181195,10.59,7.694275287,6.007101147,68.5550923,15.42811439,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420821623,33.48174362,0.0,6.041840829,4.794537184,6.286160523,0.0,10.63357721,0.0,25.3043057,20.64010037,0.0,0,0.0,10.63357721,0.0,0.0,0.0,32.96810172,4.794537184,0.0,19.26246487,0.0,0.0,0.0,0,41.13,0.0,4.794537184,0,6.041840829,0.0,32.0933818,0.0,0.0,14.09534397,10.63357721,0.0,0.0,0.0,10.3216932,6.008896211,0.0,0.0,0.048014928,4.161369992,1.036995465,3.756363536,0.875,11,2,3,0,0,0,0,0,0,3,2,3,7,0,0,0,0,0.163,46.6894,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dK,NCCCC[C@@H](N)C(=O)O,[*]N[C@H](CCCCN)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,10.3216932,0.048014928,10.3216932,0.048014928,0.409547107,158.245,140.101,158.1419132,66,0,0.136384973,-0.319752114,0.319752114,0.136384973,1.363636364,2.090909091,2.545454545,16.1301898,10.12590855,2.008164996,-2.067634504,1.96600971,-2.260563762,5.566706626,-0.109146215,3.139757091,96.09284782,8.527097737,7.391375954,7.391375954,5.346065215,4.119512409,4.119512409,2.630586277,2.630586277,1.726962313,1.726962313,0.946447796,0.946447796,-0.41,279.2181195,10.59,7.694275287,6.007101147,68.5550923,15.42811439,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420821623,33.48174362,0.0,6.041840829,4.794537184,6.286160523,0.0,10.63357721,0.0,25.3043057,20.64010037,0.0,0,0.0,10.63357721,0.0,0.0,0.0,32.96810172,4.794537184,0.0,19.26246487,0.0,0.0,0.0,0,41.13,0.0,4.794537184,0,6.041840829,0.0,32.0933818,0.0,0.0,14.09534397,10.63357721,0.0,0.0,0.0,10.3216932,6.008896211,0.0,0.0,0.048014928,4.161369992,1.036995465,3.756363536,0.875,11,2,3,0,0,0,0,0,0,3,2,3,7,0,0,0,0,0.163,46.6894,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
R,N=C(N)NCCC[C@H](N)C(=O)O,NC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,10.31430587,-0.084483182,10.31430587,0.025823413,0.179593688,172.232,156.104,172.1324111,70,0,0.185205028,-0.370160438,0.370160438,0.185205028,1.75,2.416666667,2.833333333,16.13019445,10.16069371,2.013285163,-2.079419685,1.911356388,-2.324897887,5.735996686,-0.109132752,3.28681265,148.3418022,9.397341225,7.261619442,7.261619442,5.701907263,3.908187544,3.908187544,2.513931325,2.513931325,1.542412733,1.542412733,0.825452738,0.825452738,-1.1,384.3984145,10.9,6.600277754,5.667268646,72.21539188,21.16178187,6.286160523,5.959554569,0.0,0.0,0.0,5.409283606,0.0,0.0,0.0,0.0,19.88931523,6.544756406,6.041840829,4.794537184,12.24571509,5.409283606,10.63357721,5.733667477,18.88348407,13.59242839,0.0,0,0.0,16.36724469,0.0,0.0,0.0,31.87998431,4.794537184,5.409283606,12.84164325,0.0,0.0,0.0,0,91.0,0.0,4.794537184,0,12.0013954,6.544756406,19.12780377,0.0,7.047671983,0.0,10.63357721,11.14295108,0.0,0.0,10.31430587,12.37682059,5.061346923,-0.025823413,-0.084483182,2.470112906,0.640231481,1.74748882,0.714285714,12,5,5,0,0,0,0,0,0,3,4,5,6,0,0,0,0,-0.96343,48.0625,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dR,N=C(N)NCCC[C@@H](N)C(=O)O,NC(=N)NCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,10.31430587,-0.084483182,10.31430587,0.025823413,0.179593688,172.232,156.104,172.1324111,70,0,0.185205028,-0.370160438,0.370160438,0.185205028,1.75,2.416666667,2.833333333,16.13019445,10.16069371,2.013285163,-2.079419685,1.911356388,-2.324897887,5.735996686,-0.109132752,3.28681265,148.3418022,9.397341225,7.261619442,7.261619442,5.701907263,3.908187544,3.908187544,2.513931325,2.513931325,1.542412733,1.542412733,0.825452738,0.825452738,-1.1,384.3984145,10.9,6.600277754,5.667268646,72.21539188,21.16178187,6.286160523,5.959554569,0.0,0.0,0.0,5.409283606,0.0,0.0,0.0,0.0,19.88931523,6.544756406,6.041840829,4.794537184,12.24571509,5.409283606,10.63357721,5.733667477,18.88348407,13.59242839,0.0,0,0.0,16.36724469,0.0,0.0,0.0,31.87998431,4.794537184,5.409283606,12.84164325,0.0,0.0,0.0,0,91.0,0.0,4.794537184,0,12.0013954,6.544756406,19.12780377,0.0,7.047671983,0.0,10.63357721,11.14295108,0.0,0.0,10.31430587,12.37682059,5.061346923,-0.025823413,-0.084483182,2.470112906,0.640231481,1.74748882,0.714285714,12,5,5,0,0,0,0,0,0,3,4,5,6,0,0,0,0,-0.96343,48.0625,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N,NC(=O)C[C@H](N)C(=O)O,NC(=O)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,10.15083333,-0.47087963,10.15083333,0.069444444,0.461955096,130.147,120.067,130.0742276,52,0,0.218936094,-0.369616055,0.369616055,0.218936094,1.888888889,2.444444444,2.555555556,16.14724536,10.21462667,2.052984325,-2.026541564,1.824393389,-2.313268085,5.780970111,-0.120350937,3.55058404,113.5256224,7.276020882,5.25565417,5.25565417,4.201907263,2.612311689,2.612311689,1.701687958,1.701687958,0.956154905,0.956154905,0.434962113,0.434962113,-0.9,80.20139956,8.1,4.026688005,3.663380282,53.41181657,15.84499327,6.286160523,0.0,5.907179729,0.0,0.0,4.794537184,0.0,0.0,0.0,0.0,7.047671983,6.420821623,6.041840829,9.589074368,12.19334025,0.0,5.316788604,5.733667477,12.46266245,7.047671983,0.0,0,0.0,11.05045608,0.0,0.0,0.0,25.28285306,9.589074368,0.0,6.420821623,0.0,0.0,0.0,0,72.19,11.94902056,9.589074368,0,6.420821623,6.286160523,0.0,0.0,7.047671983,0.0,5.316788604,5.733667477,0.0,0.0,20.15212963,2.614166667,4.806666667,-0.47087963,-0.428240741,0.726944444,0.0,1.599212963,0.6,9,3,4,0,0,0,0,0,0,3,2,4,4,0,0,0,0,-1.3513,32.7231,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Me_Ala(indol-2-yl),CN[C@@H](Cc1cc2ccccc2[nH]1)C(=O)O,CN([*])[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$;;_R1;;;;;;;;;;;;;_R2;$|,Backbone,10.91049572,-0.061979403,10.91049572,0.061979403,0.791557879,216.284,200.156,216.1262631,84,0,0.136994654,-0.358332027,0.358332027,0.136994654,1.375,2.125,2.75,16.13048612,10.13595607,2.115187388,-2.166493486,2.155748374,-2.309085788,5.799023519,-0.111131415,2.23598616,454.3931804,11.5436056,9.604020551,9.604020551,7.7027086,5.388163894,5.388163894,4.252992352,4.252992352,2.835174669,2.835174669,1.821150374,1.821150374,-1.61,6155.296001,10.89292989,4.492640011,2.142568374,95.06829441,9.778515705,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,18.19910121,31.61430232,17.63145034,6.041840829,4.794537184,17.18908546,0.0,9.883888252,0.0,12.46266245,14.09534397,36.02576334,0,0.0,0.0,0.0,0.0,0.0,36.30723357,11.21535881,0.0,5.693927995,30.33183534,0.0,10.90292493,0,36.1,0.0,4.794537184,0,6.041840829,0.0,23.91761086,5.386224214,0.0,37.1943549,17.11671266,0.0,0.0,0.0,16.16924572,1.195282502,2.229541761,0.0,10.18358025,1.718935185,0.0,3.836747921,0.307692308,16,1,3,0,0,0,1,1,2,2,1,3,4,0,0,0,2,1.8395,65.5417,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono35,CC[C@H](c1nnc([C@@H](N)Cc2ccccc2)o1)N1CCC[C@H]1C(=O)O,CC[C@H](c1nnc([C@H](Cc2ccccc2)N[*])o1)N1CCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;;;;;;_R2;$|,Backbone,11.31389214,-0.037300148,11.31389214,0.007575376,0.743862941,342.443,316.235,342.2055761,134,0,0.233316831,-0.421831275,0.421831275,0.233316831,1.32,2.08,2.76,16.36633439,10.06505826,2.334320433,-2.265188082,2.309335725,-2.339828323,5.57776578,-0.11194921,1.760881008,673.073433,17.6480536,14.8898237,14.8898237,12.26188145,9.019237075,9.019237075,6.517052474,6.517052474,4.956826622,4.956826622,3.583459283,3.583459283,-2.05,876232.0458,17.76276782,8.358397518,3.963228674,148.1703262,14.52847673,6.286160523,0.0,11.78144784,0.0,0.0,4.899909731,0.0,0.0,10.19736362,37.25557254,44.83916637,0.0,18.12552249,9.211688121,6.286160523,0.0,20.41406195,0.0,50.73254618,13.59242839,47.67673468,0,0.0,5.316788604,0.0,0.0,0.0,41.01770309,11.21535881,0.0,55.61478306,34.74898628,0.0,0.0,0,71.26,0.0,4.794537184,0,18.12552249,11.78144784,38.51420342,5.563451492,0.0,25.24677319,39.47053329,4.417150937,6.024853789,0.0,13.50423936,11.83795052,1.216854959,1.209458092,10.19545689,4.617318761,2.993396482,1.900471143,0.526315789,25,1,6,0,1,1,1,1,2,6,1,6,8,0,1,1,3,2.6872,95.0687,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono36,N[C@@H](Cc1ccccc1)c1nnc([C@@H](Cc2ccccc2)N2CCC[C@H]2C(=O)O)o1,[*]N[C@@H](Cc1ccccc1)c1nnc([C@@H](Cc2ccccc2)N2CCC[C@H]2C([*])=O)o1 |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;$|,Backbone,11.65040165,-0.110572772,11.65040165,0.063452538,0.550421126,404.514,376.29,404.2212261,156,0,0.233568337,-0.42181773,0.42181773,0.233568337,1.033333333,1.666666667,2.3,16.36635312,10.03552383,2.347101789,-2.278337178,2.316672627,-2.354542255,5.578490778,-0.111929627,1.589702919,928.648579,20.76093778,17.27657504,17.27657504,14.77951954,10.57636729,10.57636729,7.798526888,7.798526888,5.842004379,5.842004379,4.21624844,4.21624844,-2.83,14030906.11,20.44308636,9.781566678,4.660448022,176.8624783,14.52847673,6.286160523,0.0,11.78144784,0.0,0.0,4.899909731,0.0,0.0,10.19736362,60.66367068,50.40261786,0.0,18.12552249,9.211688121,6.286160523,0.0,20.41406195,0.0,43.80880898,13.59242839,83.57202151,0,0.0,5.316788604,0.0,0.0,0.0,41.01770309,17.63618043,0.0,47.83367573,65.08082162,0.0,0.0,0,71.26,0.0,4.794537184,0,18.12552249,11.78144784,38.51420342,11.12690298,0.0,43.44587439,44.67953023,4.417150937,6.206182445,0.0,13.86158221,12.08863825,2.394674488,1.159425443,20.2632221,4.429137178,0.859218189,1.904586369,0.375,30,1,6,0,1,1,2,1,3,6,1,6,9,0,1,1,4,3.5199,114.9237,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono37,CC(C)C[C@H](c1nnc([C@@H](N)Cc2ccccc2)o1)N1CCC[C@H]1C(=O)O,CC(C)C[C@H](c1nnc([C@H](Cc2ccccc2)N[*])o1)N1CCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;;;;;;;_R2;$|,Backbone,11.48374758,-0.047670518,11.48374758,0.001683883,0.682905177,370.497,340.257,370.2368762,146,0,0.233316836,-0.421830873,0.421830873,0.233316836,1.259259259,2.0,2.666666667,16.36635145,10.01408003,2.348617243,-2.288282633,2.332679868,-2.350232054,5.577883755,-0.112063058,1.80271212,715.9815035,19.22540387,16.46717397,16.46717397,13.1177235,9.875079122,9.875079122,7.738353294,7.738353294,5.264793197,5.264793197,3.857061739,3.857061739,-2.05,1957018.776,19.70443772,9.239362614,4.81580812,160.9002104,14.52847673,6.286160523,0.0,11.78144784,0.0,0.0,4.899909731,0.0,0.0,10.19736362,44.17930974,50.75707242,0.0,18.12552249,9.211688121,6.286160523,0.0,20.41406195,5.917906046,57.65628338,13.59242839,47.67673468,0,0.0,5.316788604,0.0,0.0,0.0,41.01770309,11.21535881,5.917906046,62.53852026,34.74898628,0.0,0.0,0,71.26,0.0,4.794537184,0,18.12552249,17.69935389,38.51420342,5.563451492,0.0,25.24677319,46.39427049,4.417150937,6.134853789,0.0,13.71576147,12.00226994,1.218418745,1.704063651,10.19758162,4.685684533,5.265997998,1.908701595,0.571428571,27,1,6,0,1,1,1,1,2,6,1,6,9,0,1,1,3,3.3233,104.2327,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MeOEt_Gly,COCCNCC(=O)O,COCCN([*])CC([*])=O |$;;;;;_R1;;;_R2;$|,Backbone,9.89594246,0.489444444,9.89594246,0.489444444,0.482334745,131.175,118.071,131.0946287,54,0,0.133466435,-0.383360304,0.383360304,0.133466435,1.666666667,2.333333333,2.777777778,16.46228174,10.53733408,1.925191918,-2.101512002,1.771765752,-2.239442935,5.512910864,-0.1082273,3.044669194,75.45811191,7.112884175,5.962380789,5.962380789,4.308060412,2.920543103,2.920543103,1.92170926,1.92170926,1.063341149,1.063341149,0.465651228,0.465651228,-0.41,90.44046466,8.59,5.721752306,5.461281497,55.5988626,9.531400138,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,7.047671983,13.65455395,13.15163837,9.531400138,6.286160523,0.0,4.899909731,0.0,0.0,33.8538643,0.0,0,0.0,0.0,0.0,0.0,0.0,45.03993455,9.531400138,0.0,0.0,0.0,0.0,0.0,0,29.54,0.0,4.794537184,0,0.0,13.15163837,12.83091693,0.0,7.109797541,11.94758171,0.0,4.736862954,4.801210317,0.0,11.79524802,0.0,0.0,0.0,0.0,0.884583333,1.989027778,3.529930556,0.833333333,9,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,0,-0.2365,35.437,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
